enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url,country_name,source_file,fine_amount_original,currency,case_name
ICO-UK-019,UK,Greater Manchester Police,Criminal justice,privacy,data_protection,2025-05-15,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/06/greater-manchester-police/,uk,2_uk_cases.csv,,,
ICO-UK-020,UK,Darian Bishop trading as ECO4U,General business,privacy,data_protection,2025-04-24,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/05/darian-bishop-trading-as-eco4u-en/,uk,2_uk_cases.csv,,,
ICO-UK-021,UK,Darian Bishop trading as ECO4U,General business,privacy,data_protection,2025-04-24,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/05/darian-bishop-trading-as-eco4u-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-022,UK,DPP Law Ltd,General business,privacy,data_protection,2025-04-14,76200.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/04/dpp-law-ltd/,uk,2_uk_cases.csv,,,
ICO-UK-023,UK,AFK Letters Co Ltd,General business,privacy,data_protection,2025-03-27,114300.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/04/afk-letters-co-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-024,UK,AFK Letters Co Ltd,,privacy,data_protection,2025-03-27,114300.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/04/afk-letters-co-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-025,UK,Advanced Computer Software Group Limited,General business,privacy,data_protection,2025-03-26,3898900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/03/advanced-computer-software-group-limited/,uk,2_uk_cases.csv,,,
ICO-UK-026,UK,Greater Manchester Police,Criminal justice,privacy,data_protection,2025-03-14,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/05/greater-manchester-police/,uk,2_uk_cases.csv,,,
ICO-UK-027,UK,Smart Home Ensured Limited,Finance insurance and credit,privacy,data_protection,2025-02-19,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/02/smart-home-ensured-limited/,uk,2_uk_cases.csv,,,
ICO-UK-028,UK,Glasgow City Council,Local government,privacy,data_protection,2025-02-04,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/02/glasgow-city-council/,uk,2_uk_cases.csv,,,
ICO-UK-029,UK,City of Edinburgh Council,Local government,privacy,data_protection,2025-02-03,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/02/city-of-edinburgh-council/,uk,2_uk_cases.csv,,,
ICO-UK-030,UK,United Lincolnshire Teaching Hospitals NHS Trust,Health,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/12/united-lincolnshire-teaching-hospitals-nhs-trust/,uk,2_uk_cases.csv,,,
ICO-UK-031,UK,Money Bubble Ltd EN,General business,privacy,data_protection,2024-12-31,152400.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/12/money-bubble-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-032,UK,Money Bubble Ltd MPN,General business,privacy,data_protection,2024-12-31,152400.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/12/money-bubble-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-033,UK,Breathe Services Ltd,,privacy,data_protection,2024-12-31,368.3,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/12/breathe-services-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-034,UK,Breathe Services Ltd,,privacy,data_protection,2024-12-31,368.3,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/12/breathe-services-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-035,UK,Rizwan Manjra,,privacy,data_protection,2024-12-12,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/02/rizwan-manjra/,uk,2_uk_cases.csv,,,
ICO-UK-036,UK,ESL Consultancy Services Ltd,Finance insurance and credit,privacy,data_protection,2024-12-05,254000.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/01/esl-consultancy-services-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-037,UK,ESL Consultancy Services Ltd,Finance insurance and credit,privacy,data_protection,2024-12-05,254000.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/01/esl-consultancy-services-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-038,UK,Quick Tax Claims Limited,,privacy,data_protection,2024-12-31,152400.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/quick-tax-claims-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-039,UK,Quick Tax Claims Limited,,privacy,data_protection,2024-12-31,152400.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/quick-tax-claims-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-040,UK,National Debt Advice Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,38100.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/national-debt-advice-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-041,UK,National Debt Advice Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,38100.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/national-debt-advice-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-042,UK,Southend-on-Sea City Council,Local government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/southend-on-sea-city-council/,uk,2_uk_cases.csv,,,
ICO-UK-043,UK,WerepairUK Ltd,Marketing,privacy,data_protection,2024-12-31,101600.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/werepairuk-ltd-enforcement-notice/,uk,2_uk_cases.csv,,,
ICO-UK-044,UK,WerepairUK Ltd,Marketing,privacy,data_protection,2024-12-31,101600.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/werepairuk-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-045,UK,Service Box Group Limited,Marketing,privacy,data_protection,2024-12-31,50800.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/service-box-group-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-046,UK,Service Box Group Limited,,privacy,data_protection,2024-12-31,50800.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/service-box-group-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-047,UK,Debbie Okparavero and Maliha Islam,,privacy,data_protection,2024-10-09,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2025/02/debbie-okparavero-and-maliha-islam/,uk,2_uk_cases.csv,,,
ICO-UK-048,UK,Police Service of Northern Ireland,Criminal justice,privacy,data_protection,2024-12-31,952500.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/10/police-service-of-northern-ireland-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-049,UK,Bonne Terre Limited t/a Sky Betting and Gaming,Online technology and telecoms,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/09/bonne-terre-limited/,uk,2_uk_cases.csv,,,
ICO-UK-050,UK,The Labour Party,Political,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/08/the-labour-party/,uk,2_uk_cases.csv,,,
ICO-UK-051,UK,Coastal Windows & Conservatories (UK) Limited,Retail and manufacture,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/08/coastal-windows-conservatories-uk-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-052,UK,Coastal Windows & Conservatories (UK) Limited,Retail and manufacture,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/08/coastal-windows-conservatories-uk-limited/,uk,2_uk_cases.csv,,,
ICO-UK-053,UK,Chelmer Valley High School,Education and childcare,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/07/chelmer-valley-high-school/,uk,2_uk_cases.csv,,,
ICO-UK-054,UK,London Borough of Hackney,Local government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/07/london-borough-of-hackney-1/,uk,2_uk_cases.csv,,,
ICO-UK-055,UK,Levales Solicitors LLP,Legal,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/06/levales-solicitors-llp/,uk,2_uk_cases.csv,,,
ICO-UK-056,UK,The Electoral Commission,Central government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/05/the-electoral-commission/,uk,2_uk_cases.csv,,,
ICO-UK-057,UK,Clyde Valley Housing Association,Land or property services,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/04/clyde-valley-housing-association/,uk,2_uk_cases.csv,,,
ICO-UK-058,UK,University Hospital of Southampton NHS Foundation Trust,Health,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/04/university-hospital-of-southampton-nhs-foundation-trust/,uk,2_uk_cases.csv,,,
ICO-UK-059,UK,Home Office,Central government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/03/home-office/,uk,2_uk_cases.csv,,,
ICO-UK-060,UK,Birmingham Children's Trust Community Interest Company,,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/05/birmingham-childrens-trust-community-interest-company/,uk,2_uk_cases.csv,,,
ICO-UK-061,UK,Dover Harbour Board,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/03/dover-harbour-board/,uk,2_uk_cases.csv,,,
ICO-UK-062,UK,Chief Constable of Kent Police,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/03/chief-constable-of-kent-police-1/,uk,2_uk_cases.csv,,,
ICO-UK-063,UK,Mayor’s Office for Policing and Crime (MOPAC),Local government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/03/mayor-s-office-for-policing-and-crime-mopac/,uk,2_uk_cases.csv,,,
ICO-UK-064,UK,Pinnacle Life Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,101600.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/03/pinnacle-life-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-065,UK,Pinnacle Life Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,101600.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/03/pinnacle-life-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-066,UK,The Central Young Men’s Christian Association,Charitable and voluntary,privacy,data_protection,2024-12-31,9525.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/04/the-central-young-men-s-christian-association-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-067,UK,The Central Young Men’s Christian Association,Charitable and voluntary,privacy,data_protection,2024-12-31,9525.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/04/the-central-young-men-s-christian-association-reprimand/,uk,2_uk_cases.csv,,,
ICO-UK-068,UK,Penny Appeal,,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/03/penny-appeal/,uk,2_uk_cases.csv,,,
ICO-UK-069,UK,Chief Constable West Midlands Police,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/03/chief-constable-west-midlands-police/,uk,2_uk_cases.csv,,,
ICO-UK-070,UK,Ministry of Defence,Central government,privacy,data_protection,2024-12-31,444500.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/02/ministry-of-defence-1/,uk,2_uk_cases.csv,,,
ICO-UK-071,UK,Serco Leisure Operating Limited and relevant associated Trusts,Transport and leisure,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/02/serco-leisure-operating-limited-and-relevant-associated-trusts/,uk,2_uk_cases.csv,,,
ICO-UK-072,UK,Dr Telemarketing,,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/04/dr-telemarketing-monetary-penalty-notice/,uk,2_uk_cases.csv,,,
ICO-UK-073,UK,Dr Telemarketing,,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/04/dr-telemarketing-enforcement-notice/,uk,2_uk_cases.csv,,,
ICO-UK-074,UK,Chief Constable Devon and Cornwall Police,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/02/chief-constable-devon-and-cornwall-police/,uk,2_uk_cases.csv,,,
ICO-UK-075,UK,Chief Constable Dorset Police,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/02/chief-constable-dorset-police/,uk,2_uk_cases.csv,,,
ICO-UK-076,UK,L.A.D.H Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,63500.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/01/ladh-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-077,UK,L.A.D.H Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,63500.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/01/ladh-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-078,UK,Crown Prosecution Service,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/01/crown-prosecution-service-1/,uk,2_uk_cases.csv,,,
ICO-UK-079,UK,Poxell Ltd,,privacy,data_protection,2024-12-31,317500.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/01/poxell-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-080,UK,Poxell Ltd,,privacy,data_protection,2024-12-31,317500.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/01/poxell-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-081,UK,Skean Homes Ltd,,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/01/skean-homes-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-082,UK,Skean Homes Ltd,,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/01/skean-homes-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-083,UK,Grocery Delivery E-Services UK Ltd t/a HelloFresh,Retail and manufacture,privacy,data_protection,2024-12-31,177800.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/01/grocery-delivery-e-services-uk-ltd-ta-hellofresh/,uk,2_uk_cases.csv,,,
ICO-UK-084,UK,South Tees Hospitals NHS Trust,Health,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/12/south-tees-hospitals-nhs-trust/,uk,2_uk_cases.csv,,,
ICO-UK-085,UK,Finham Park Multi Academy Trust,Education and childcare,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/12/finham-park-multi-academy-trust/,uk,2_uk_cases.csv,,,
ICO-UK-086,UK,Daniel George Bentley and Taipan Trading Ltd,Marketing,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/12/daniel-george-bentley-and-taipan-trading-ltd/,uk,2_uk_cases.csv,,,
ICO-UK-087,UK,Bank of Ireland,Finance insurance and credit,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/bank-of-ireland/,uk,2_uk_cases.csv,,,
ICO-UK-088,UK,Charnwood Borough Council,Local government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/charnwood-borough-council/,uk,2_uk_cases.csv,,,
ICO-UK-089,UK,NHS Fife,Health,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/nhs-fife/,uk,2_uk_cases.csv,,,
ICO-UK-090,UK,Intelling Ltd,Online technology and telecoms,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/intelling-ltd/,uk,2_uk_cases.csv,,,
ICO-UK-091,UK,GRS (Roadstone) Limited,General business,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/grs-roadstone-limited/,uk,2_uk_cases.csv,,,
ICO-UK-092,UK,Complete Marketing Services Ltd,,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/complete-marketing-services-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-093,UK,Complete Marketing Services Ltd,Marketing,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/complete-marketing-services-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-094,UK,DPG Professional Services Ltd,Finance insurance and credit,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/dpg-professional-services-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-095,UK,DPG Professional Services Ltd,Finance insurance and credit,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/11/dpg-professional-services-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-096,UK,University Hospital of Derby and Burton NHS Trust (UHDB),Health,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/university-hospital-of-derby-and-burton-nhs-trust-uhdb/,uk,2_uk_cases.csv,,,
ICO-UK-097,UK,Police Service of Northern Ireland (PSNI),Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/police-service-of-northern-ireland-psni/,uk,2_uk_cases.csv,,,
ICO-UK-098,UK,Argentum Data Solutions Ltd,General business,privacy,data_protection,2024-12-31,215900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/argentum-data-solutions-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-099,UK,Argentum Data Solutions Ltd,General business,privacy,data_protection,2024-12-31,215900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/argentum-data-solutions-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-100,UK,Outsource Strategies Ltd,Marketing,privacy,data_protection,2024-12-31,431800.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/04/outsource-strategies-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-101,UK,Outsource Strategies Ltd,,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2024/04/outsource-strategies-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-102,UK,Gap Personnel Holdings Limited,General business,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/gap-personnel-holdings-limited/,uk,2_uk_cases.csv,,,
ICO-UK-103,UK,Optionis Group Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/optionis-group-limited/,uk,2_uk_cases.csv,,,
ICO-UK-104,UK,Chief Constable West Mercia Police and Chief Constable Warwickshire Police,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/chief-constable-west-mercia-police-and-chief-constable-warwickshire-police/,uk,2_uk_cases.csv,,,
ICO-UK-105,UK,Digivo Media Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,215900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/digivo-media-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-106,UK,Digivo Media Limited,Finance insurance and credit,privacy,data_protection,2024-12-31,215900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/10/digivo-media-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-107,UK,MCP Online Ltd,Finance insurance and credit,privacy,data_protection,2024-12-31,215900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/mcp-online-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-108,UK,MCP Online Ltd,Finance insurance and credit,privacy,data_protection,2024-12-31,215900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/mcp-online-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-109,UK,Nottinghamshire County Council,Local government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/nottinghamshire-county-council-reprimand/,uk,2_uk_cases.csv,,,
ICO-UK-110,UK,RHAP Ltd,Marketing,privacy,data_protection,2024-12-31,82550.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/rhap-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-111,UK,RHAP Ltd,Marketing,privacy,data_protection,2024-12-31,82550.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/rhap-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-112,UK,House Hold Appliances 247 Ltd,Marketing,privacy,data_protection,2024-12-31,69850.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/house-hold-appliances-247-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-113,UK,House Hold Appliances 247 Ltd,Marketing,privacy,data_protection,2024-12-31,69850.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/house-hold-appliances-247-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-114,UK,F12 Management Ltd,,privacy,data_protection,2024-12-31,254000.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/f12-management-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-115,UK,F12 Management Ltd,Marketing,privacy,data_protection,2024-12-31,254000.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/f12-management-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-116,UK,Cover Appliance Ltd,Marketing,privacy,data_protection,2024-12-31,254000.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/cover-appliance-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-117,UK,Cover Appliance Limited,Marketing,privacy,data_protection,2024-12-31,254000.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/cover-appliance-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-118,UK,SGS Home Protect Ltd,Marketing,privacy,data_protection,2024-12-31,88900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/sgs-home-protect-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-119,UK,SGS Home Protect Ltd,Marketing,privacy,data_protection,2024-12-31,88900.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/sgs-home-protect-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-120,UK,Ministry of Justice,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/ministry-of-justice-reprimand/,uk,2_uk_cases.csv,,,
ICO-UK-121,UK,Simply Connecting Ltd,Marketing,privacy,data_protection,2024-12-31,50800.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/simply-connecting-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-122,UK,Simply Connecting Ltd,Marketing,privacy,data_protection,2024-12-31,50800.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/simply-connecting-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-123,UK,Gloucester City Council,Local government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/09/gloucester-city-council/,uk,2_uk_cases.csv,,,
ICO-UK-124,UK,This Is The Big Deal Limited,Utilities,privacy,data_protection,2024-12-31,38100.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/08/this-is-the-big-deal-limited/,uk,2_uk_cases.csv,,,
ICO-UK-125,UK,London Borough of Lewisham,Local government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/08/london-borough-of-lewisham-reprimand/,uk,2_uk_cases.csv,,,
ICO-UK-126,UK,"Swinburne, Snowball and Jackson",Legal,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/08/swinburne-snowball-and-jackson/,uk,2_uk_cases.csv,,,
ICO-UK-127,UK,Recruitment company reprimand,General business,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/08/recruitment-company-reprimand/,uk,2_uk_cases.csv,,,
ICO-UK-128,UK,NHS Lanarkshire,Health,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/07/nhs-lanarkshire/,uk,2_uk_cases.csv,,,
ICO-UK-129,UK,My Media World Limited t/a Brand New Tube,Media,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/07/my-media-world-limited-ta-brand-new-tube/,uk,2_uk_cases.csv,,,
ICO-UK-130,UK,Executive Office,Central government,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/07/executive-office/,uk,2_uk_cases.csv,,,
ICO-UK-131,UK,The Patient and Client Council,Health,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/07/the-patient-and-client-council/,uk,2_uk_cases.csv,,,
ICO-UK-132,UK,Fortis Insolvency Limited,,privacy,data_protection,2024-12-31,38100.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/06/fortis-insolvency-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-133,UK,Fortis Insolvency Limited,,privacy,data_protection,2024-12-31,38100.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/06/fortis-insolvency-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-134,UK,Nottinghamshire Police,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/06/nottinghamshire-police/,uk,2_uk_cases.csv,,,
ICO-UK-135,UK,Maxen Power Supply Limited,Utilities,privacy,data_protection,2024-12-31,152400.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/06/maxen-power-supply-limited-en/,uk,2_uk_cases.csv,,,
ICO-UK-136,UK,Crown Glazing Ltd,Utilities,privacy,data_protection,2024-12-31,317500.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/06/crown-glazing-ltd-en/,uk,2_uk_cases.csv,,,
ICO-UK-137,UK,Crown Glazing Ltd,Utilities,privacy,data_protection,2024-12-31,317500.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/06/crown-glazing-ltd-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-138,UK,Maxen Power Supply Limited,Utilities,privacy,data_protection,2024-12-31,152400.0,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/06/maxen-power-supply-limited-mpn/,uk,2_uk_cases.csv,,,
ICO-UK-139,UK,Thames Valley Police,Criminal justice,privacy,data_protection,2024-12-31,,ICO,,https://ico.org.uk/action-weve-taken/enforcement/2023/05/thames-valley-police/,uk,2_uk_cases.csv,,,
