enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-65748,GB,BT plc,telecommunications,employment-related offenses,labor standards violation,2021-04-15,38129,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66188,GB,Pirelli Tyres Ltd,automotive parts,safety-related offenses,workplace safety or health violation,2012-01-03,38090,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67357,GB,Ernst & Young LLP,business services,financial offenses,accounting fraud or deficiencies,2024-06-06,38077,Institute of Chartered Accountants in England and Wales,,Link to this record on Violation Tracker UK: here
VTG24-67134,GB,Nestle UK Ltd,food products,employment-related offenses,labor standards violation,2022-09-07,38040,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-65826,GB,BNP Paribas Real Estate Advisory and Property Management UK Limited,financial services,environment-related offenses,environmental violation,2019-06-19,37875,Environment Agency,"BNP Paribas agreed to an Enforcement Undertaking to stop management, improve procedures, pay costs, and contribute £30,000 to the Wandle Trust in settlement of the offence of abstracting without a licence or other than in accordance with a licence.",Link to this record on Violation Tracker UK: here
VTG24-67353,GB,Royal Mail Group Ltd,diversified,employment-related offenses,labor standards violation,2024-01-10,37854,Employment Tribunal,Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-81981,GB,Maximus UK Services Ltd,miscellaneous services,employment-related offenses,labor standards violation,2024-07-19,37715,Employment Tribunal,Victimisation Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66195,GB,Raytheon Systems Limited,aerospace and military contracting,safety-related offenses,workplace safety or health violation,2011-12-05,37654,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66161,GB,Kerry Ingredients (UK) Limited,food products,safety-related offenses,workplace safety or health violation,2012-07-31,37591,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66777,GB,Debenhams Retail Ltd,retailing,employment-related offenses,labor standards violation,2021-07-06,37528,Employment Tribunal,"Sexual Orientation Discrimination/Transexualism, Unfair Dismissal, Victimisation Discrimination_x000D_",Link to this record on Violation Tracker UK: here
VTG24-66725,GB,SITA UK Ltd,waste management and environmental services,environment-related offenses,environmental violation,2017-02-03,37512,Environment Agency,Regulation 38(2),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-83321,GB,Serena Software Europe Limited,information technology,employment-related offenses,labor standards violation,2018-09-26,37385,Employment Tribunal,Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-65614,GB,TESCO STORES LIMITED,retailing,employment-related offenses,labor standards violation,2019-08-23,37374,Employment Tribunal,Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-83983,GB,Asda Stores Ltd,retailing,employment-related offenses,labor standards violation,2023-12-21,37326,Employment Tribunal,Sex Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66102,GB,European Metal Recycling Limited,metals,safety-related offenses,workplace safety or health violation,2013-12-11,36956,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65611,GB,Cummins Limited,miscellaneous manufacturing,employment-related offenses,labor standards violation,2019-09-16,36924,Employment Tribunal,"Disability Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-65845,GB,ConocoPhillips Petroleum Co UK Ltd,oil and gas,environment-related offenses,greenhouse gas violation,2017-11-01,36674,Environment Agency,"Civil penalty for failure to comply with condition 12 of a Phase II Greenhouse Gas Emissions permit, condition 4 of a Phase III Greenhouse Gas Emissions permit and regulation 41 of the Greenhouse Gas Emissions Trading Scheme Regulations 2012. The operator did not surrender sufficient allowances to cover its annual reportable emissions from the installation by 30 April 2009, 30 April 2010, 30 April 2011, 30 April 2012, 30 April 2013 and 30 April 2014.",Link to this record on Violation Tracker UK: here
VTG24-83318,GB,Morrison Facilities Services Limited,business services,safety-related offenses,workplace safety or health violation,2010-07-28,36611,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66033,GB,ITW Limited,industrial equipment,safety-related offenses,workplace safety or health violation,2016-03-02,36579,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67188,GB,Severn Trent Water,utilities and power generation,environment-related offenses,water pollution violation,2012-09-13,36544,Drinking Water Inspectorate,"Regulation 33 - breach of Regulation 26 (supply of inadequately treated and disinfected water, and failure to operate an adequate treatment process)",Link to this record on Violation Tracker UK: here
VTG24-66212,GB,Johnson Matthey Plc,metals,safety-related offenses,workplace safety or health violation,2011-05-30,36485,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66215,GB,Smurfit Kappa Packaging UK Limited,paper and packaging,safety-related offenses,workplace safety or health violation,2011-04-11,36292,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67365,GB,Whites Recycling Ltd,private equity (including portfolio companies),environment-related offenses,solid waste violation,2023-07-26,36204,Natural Resources Wales,Prosecution for breaches of the Environmental Permitting (England and Wales) Regulations 2010,contained in a response to a Freedom of Information request received on 19 April 2024
VTG24-67196,GB,Maersk Tankers Singapore Pte Ltd,freight and logistics,environment-related offenses,oil spill,2013-10-04,36195,Maritime and Coastguard Agency,On 25 February 2012 a satellite operated by the European Marine Safety Agency (EMSA) detected a ship trailing a slick in the waters between Lands End and the Scilly Isles. A report was made to MCA. The alert level was given as RED i.e. high confidence. The ship was identified as the Singapore registered tanker Maersk Kiera. The slick itself was within 12 miles of land.,Link to this record on Violation Tracker UK: here
VTG24-67190,GB,Northumbrian Water,utilities and power generation,environment-related offenses,water pollution violation,2012-09-11,36163,Drinking Water Inspectorate,Section 70 supply of water unfit (discoloured),Link to this record on Violation Tracker UK: here
VTG24-67197,GB,MAERSK,freight and logistics,safety-related offenses,workplace safety or health violation,2010-10-25,36124,Maritime and Coastguard Agency,"In September 2009, MCA conducted an audit on board the MAERSK PATRAS at Bremerhaven. It was noticed that the Captain, Officers and other crew members had not been having the required periods of rest as laid down by international agreements. The company were informed of these concerns, but failed to correct matters and the breaches of the regulations continued. On 25 January 2010 MCA issued the company with an Improvement Notice which required them to rectify the position by 28 February 2010. They also failed to comply with that notice.",Link to this record on Violation Tracker UK: here
VTG24-66093,GB,Hydro Aluminium UK Limited,metals,safety-related offenses,workplace safety or health violation,2014-03-18,36106,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65729,GB,Royal Mail Group Limited,diversified,employment-related offenses,labor standards violation,2017-03-23,35992,Employment Tribunal,Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-81942,GB,Amdocs Systems Group Limited,telecommunications,employment-related offenses,labor standards violation,2019-10-06,35855,Employment Tribunal,Unlawful Deduction from Wages,Link to this record on Violation Tracker UK: here
VTG24-67306,GB,DHL Services Limited,freight and logistics,employment-related offenses,labor standards violation,2024-02-20,35792,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
VTG24-65657,GB,Tyco Electronics UK Ltd,electrical and electronic equipment,employment-related offenses,labor standards violation,2018-12-18,35770,Employment Tribunal,Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-67153,GB,npower,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2021-03-02,35747,Office of Gas and Electricity Markets,Ofgem concluded compliance engagement with 18 suppliers in relation to their adherence to the price protection rules which should protect customers' tariff prices when they decide to either switch suppliers or tariffs after a price increase.,Link to this record on Violation Tracker UK: here
VTG24-66227,GB,Wyman-Gordon Limited,diversified,safety-related offenses,workplace safety or health violation,2010-10-19,35693,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-80853,GB,Parkdean Resorts UK Limited,private equity (including portfolio companies),employment-related offenses,labor standards violation,2025-05-29,35558,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
VTG24-65877,GB,American International Group,financial services,environment-related offenses,environmental violation,2016-01-01,35502,Environment Agency,Civil penalty for failure to surrender sufficient allowances. The operator didn't surrender sufficient allowances to cover its annual reportable emissions by 30 April 2013.,Link to this record on Violation Tracker UK: here
VTG24-66686,GB,SITA UK Ltd,waste management and environmental services,environment-related offenses,environmental violation,2015-05-14,35474,Environment Agency,Regulation 38(2),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-66752,GB,Northumbrian Water Limited,utilities and power generation,environment-related offenses,environmental violation,2018-07-23,35384,Environment Agency,Regulation 38(1)(a),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-78841,GB,West Fraser (Europe) Ltd,building materials,safety-related offenses,workplace safety or health violation,2025-02-17,35319,Health and Safety Executive,"West Fraser (Europe) Ltd pleaded guilty to failing to comply with regulations 11(1) and (2) of the Provision and Use of Work Equipment Regulations 1998 and section 33(1)(c) of the Health and Safety at Work etc. Act 1974 when a utility operator suffered serious injuries after his leg became entangled in moving parts at the bottom of a storage bunker . The company was fined £28,000",Link to this record on Violation Tracker UK: here
VTG24-66986,GB,Cambian Childcare Limited,healthcare services,employment-related offenses,labor standards violation,2022-01-25,35222,Employment Tribunal,"Sex Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-65872,GB,Hanson Quarry Products Europe Ltd,building materials,environment-related offenses,greenhouse gas violation,2016-08-01,35121,Environment Agency,Civil penalty for failure to comply with regulation 9 of the Greenhouse Gas Emissions Trading Scheme Regulations 2012. The operator carried out a regulated activity at their installation without a permit.,Link to this record on Violation Tracker UK: here
VTG24-66426,GB,Capita SIP Services,business services,employment-related offenses,pension plan violation,2010-12-17,34974,The Pensions Ombudsman,Failure to provide information/act on instructions,Link to this record on Violation Tracker UK: here
VTG24-83337,GB,Vets Direct Ltd,retailing,employment-related offenses,labor standards violation,2022-08-18,34920,Employment Tribunal,"Age Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-83266,GB,Cranswick Country Foods (Norfolk) Ltd,food products,safety-related offenses,workplace safety or health violation,2011-10-27,34873,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-83995,GB,Mazars LLP,business services,financial offenses,accounting fraud or deficiencies,2016-11-17,34742,Institute of Chartered Accountants in England and Wales,"With the agreement of Mazars LLP of Tower Bridge House, St Katherine's Way, London, E1W 1DD, the Investigation Committee made an order thatt he firm be severely reprimanded, fined £22,500 and pay costs of £5,405 with respect to a complaint that it issued an audit opinion in breach of Audit Regulation 3.02 in that the firm failed to apply appropriate safeguards to eliminate or reduce to an acceptable level a threat to the firm's independence and objectivity arising from the appointment on 3 May 2013 of a former partner in Mazars LLP that might have been in the firm's chain of command as a director of the audited entity.",Link to this record on Violation Tracker UK: here
VTG24-83982,GB,Asda Stores Ltd,retailing,employment-related offenses,labor standards violation,2023-11-17,34710,Employment Tribunal,"Age Discrimination, Sex Discrimination, Unfair Dismissal, Working Time Regulations",Link to this record on Violation Tracker UK: here
VTG24-66900,GB,Aldi Stores Ltd,retailing,employment-related offenses,labor standards violation,2021-12-07,34652,Employment Tribunal,"Sexual Orientation Discrimination/Transexualism, Unfair Dismissal, Victimisation Discrimination",Link to this record on Violation Tracker UK: here
VTG24-83296,GB,Halfords Limited,retailing,consumer-protection-related offenses,privacy violation,2022-09-06,34647,Information Commissioner's Office,,Link to this record on Violation Tracker UK: here
VTG24-65649,GB,WM Morrison Supermarkets PLC,private equity (including portfolio companies),employment-related offenses,labor standards violation,2019-02-21,34579,Employment Tribunal,"Contract of Employment, Public Interest Disclosure, Race Discrimination, Religion or Belief Discrimination, Unfair Dismissal, Written Statements",Link to this record on Violation Tracker UK: here
VTG24-66220,GB,Ardagh Metal Packaging UK Ltd,paper and packaging,safety-related offenses,workplace safety or health violation,2011-01-25,34434,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65571,GB,Vision Security Group Limited,business services,employment-related offenses,labor standards violation,2020-03-11,34323,Employment Tribunal,Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-66867,GB,UNITED UTILITIES WATER PLC,utilities and power generation,environment-related offenses,environmental violation,2011-04-08,34316,Environment Agency,,Link to this record on Violation Tracker UK: here
VTG24-65599,GB,Govia Thameslink Railway Limited,miscellaneous services,employment-related offenses,labor standards violation,2019-11-25,34184,Employment Tribunal,"Breach of Contract, Public Interest Disclosure, Race Discrimination, Unfair Dismissal, Unlawful Deduction from Wages",Link to this record on Violation Tracker UK: here
VTG24-65605,GB,Royal Mail Group Limited,diversified,employment-related offenses,labor standards violation,2019-10-23,34127,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66405,GB,Willis Towers Watson,financial services,employment-related offenses,pension plan violation,2020-12-08,34092,The Pensions Ombudsman,Transfers: general,Link to this record on Violation Tracker UK: here
VTG24-66428,GB,JLT EB Services Limited,financial services,employment-related offenses,pension plan violation,2020-12-31,34018,The Pensions Regulator,"Unpaid Escalating Penalty Notice, company subject to Court Order",Link to this record on Violation Tracker UK: here
VTG24-76422,GB,Gestamp Tallent Limited,automotive parts,safety-related offenses,workplace safety or health violation,2010-08-24,33993,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66801,GB,ANGLIAN WATER SERVICES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2010-09-11,33851,Environment Agency,,Link to this record on Violation Tracker UK: here
VTG24-67322,GB,Costco Wholesale UK Ltd,retailing,employment-related offenses,labor standards violation,2024-02-14,33670,Employment Tribunal,Race Discrimination,Link to this record on Violation Tracker UK: here
VTG24-65646,GB,Balfour Beatty Group Employment Limited,construction and engineering,employment-related offenses,labor standards violation,2019-02-28,33504,Employment Tribunal,Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-65773,GB,Kier Infrastructure and Overseas Ltd; Kier Dubai LLC,construction and engineering,employment-related offenses,labor standards violation,2020-12-09,33480,Employment Tribunal,"Breach of Contract, Contract of Employment, Race Discrimination, Religion or Belief Discrimination, Working Time Regulations",Link to this record on Violation Tracker UK: here
VTG24-66955,GB,IBM UK Ltd,information technology,employment-related offenses,labor standards violation,2018-12-20,33419,Employment Tribunal,"Disability Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-66721,GB,Tradebe Solvent Recycling Ltd,waste management and environmental services,environment-related offenses,environmental violation,2016-12-21,33340,Environment Agency,Regulation 38(2),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-65886,GB,Invensys PLC,electrical and electronic equipment,environment-related offenses,environmental violation,2012-01-31,33083,Environment Agency,"Invensys PLC agreed to an Enforcement Undertaking to register and comply with waste regulations and contribute £21,000 to North Tyneside council for a recycling campaign in settlement of failure to take reasonable steps to recover and recycle packaging waste.",Link to this record on Violation Tracker UK: here
VTG24-65882,GB,Kurt Geiger Limited,private equity (including portfolio companies),environment-related offenses,environmental violation,2014-01-31,32900,Environment Agency,"Kurt Geiger Limited agreed to an Enforcement Undertaking to register and comply with waste regulations and contribute £20,000 to The Woodland Trust in settlement of failure to take reasonable steps to recover and recycle packaging waste.",Link to this record on Violation Tracker UK: here
VTG24-76423,GB,Grupo Antolin Leamington Limited,automotive parts,safety-related offenses,workplace safety or health violation,2010-06-24,32842,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66066,GB,Sandvik Mining & Construction Ltd,industrial equipment,safety-related offenses,workplace safety or health violation,2014-09-30,32831,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66641,GB,SOUTH WEST WATER LIMITED,utilities and power generation,environment-related offenses,environmental violation,2013-11-29,32746,Environment Agency,Water Treatment and Distribution (Industry Sector),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-65856,GB,South West Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2017-08-31,32736,Environment Agency,"South West Water Limited agreed to an Enforcement Undertaking to improve procedures, repair and improve the site, pay costs, and contribute £5,400 to Friends of Tregoniggie Woods; and £20,000 to CORMAC Solutions Limited in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-66833,GB,SOUTH WEST WATER LIMITED,utilities and power generation,environment-related offenses,environmental violation,2011-06-06,32724,Environment Agency,,Link to this record on Violation Tracker UK: here
VTG24-65632,GB,XPO Bulk UK Limited,freight and logistics,employment-related offenses,labor standards violation,2019-05-28,32690,Employment Tribunal,"Unfair Dismissal, Unlawful Deduction from Wages, Working Time Regulations",Link to this record on Violation Tracker UK: here
VTG24-65592,GB,Securitas Security Services Limited,business services,employment-related offenses,labor standards violation,2020-01-09,32674,Employment Tribunal,"Breach of Contract, Contract of Employment, Redundancy, Transfer of Undertakings, Unfair Dismissal, Working Time Regulations",Link to this record on Violation Tracker UK: here
VTG24-65810,GB,World Brands Duty Free Limited,beverages,environment-related offenses,environmental violation,2020-06-15,32658,Environment Agency,"World Brands Duty Free Limited agreed to an Enforcement Undertaking to register and comply with waste regulations and contribute £26,037.86 to the Marine Conservation Society in settlement of failures to register activities and take reasonable steps to recover and recycle packaging waste.",Link to this record on Violation Tracker UK: here
VTG24-79812,GB,Virgin Media Limited,telecommunications,consumer-protection-related offenses,telecommunications violation,2019-02-18,32590,Office of Communications,"Virgin Media was fined £25,000 for breaching regulations requiring the company to supply data to Ofcom required for its Business Connectivity Market Review within deadline.",Link to this record on Violation Tracker UK: here
VTG24-83956,GB,Greene King Retail Services Ltd,diversified,employment-related offenses,labor standards violation,2025-09-12,32520,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66565,GB,UNITED UTILITIES WATER PLC,utilities and power generation,environment-related offenses,environmental violation,2012-04-27,32478,Environment Agency,Water Treatment and Distribution (Industry Sector),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-66937,GB,Atalian Servest Ltd,private equity (including portfolio companies),employment-related offenses,labor standards violation,2022-02-27,32447,Employment Tribunal,"Redundancy, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-66882,GB,YORKSHIRE WATER SERVICES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2011-09-02,32380,Environment Agency,,Link to this record on Violation Tracker UK: here
VTG24-65585,GB,Parfums Christian Dior (UK) Limited,apparel,employment-related offenses,labor standards violation,2020-02-06,32380,Employment Tribunal,"Disability Discrimination, Sex Discrimination, Unfair Dismissal, Unlawful Deduction from Wages",Link to this record on Violation Tracker UK: here
VTG24-65791,GB,Manpower UK Ltd,business services,employment-related offenses,labor standards violation,2019-10-18,32305,Employment Tribunal,"Disability Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-79814,GB,Virgin Media,telecommunications,consumer-protection-related offenses,consumer protection violation,2018-11-16,32098,Office of Communications,"Virgin was fined £25,000 in a finding by Ofcom that the company failed to comply with statutory information requests.",Link to this record on Violation Tracker UK: here
VTG24-66597,GB,SEVERN TRENT WATER LIMITED,utilities and power generation,environment-related offenses,environmental violation,2012-10-22,32056,Environment Agency,Water Treatment and Distribution (Industry Sector),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-66879,GB,WASTE RECYCLING GROUP (CENTRAL) LTD,construction and engineering,environment-related offenses,environmental violation,2011-01-17,32000,Environment Agency,,Link to this record on Violation Tracker UK: here
VTG24-66831,GB,SOUTH WEST WATER LIMITED,utilities and power generation,environment-related offenses,environmental violation,2011-09-05,31908,Environment Agency,,Link to this record on Violation Tracker UK: here
VTG24-67064,GB,Tesco Distribution Ltd,retailing,employment-related offenses,labor standards violation,2022-09-23,31893,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66865,GB,UNITED UTILITIES WATER PLC,utilities and power generation,environment-related offenses,environmental violation,2011-07-11,31864,Environment Agency,,Link to this record on Violation Tracker UK: here
VTG24-82016,GB,Whitbread Group plc,hotels,employment-related offenses,labor standards violation,2019-10-17,31757,Employment Tribunal,"Disability Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-79159,GB,Refresco Drinks UK Ltd,private equity (including portfolio companies),employment-related offenses,labor standards violation,2024-08-01,31572,Employment Tribunal,Age Discrimination and Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-65827,GB,Southern Water Services Limited,financial services,environment-related offenses,water pollution violation,2019-06-19,31563,Environment Agency,"Southern Water Services agreed to an Enforcement Undertaking to improve procedures, pay costs, and contribute £25,000 to Sussex Wildlife Trust in settlement of the offence of abstracting without a licence or other than in accordance with a licence.",Link to this record on Violation Tracker UK: here
VTG24-84002,GB,Schneider Electric IT UK Limited,electrical and electronic equipment,environment-related offenses,greenhouse gas violation,2025-10-31,31538,Environment Agency,"Issued with a civil penalty under regulation 31A of the Fluorinated Greenhouse Gases Regulations 2015 (SI 2015 No.310) (as amended) for failing to obtain sufficient HFC quota authorisations before placing HFCs on the market within Great Britain (GB), contrary to Article 14(1) of Regulation (EU) No 517/2014 of the European Parliament and of the Council on fluorinated greenhouse gases.",Link to this record on Violation Tracker UK: here
VTG24-66607,GB,ANGLIAN WATER SERVICES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2013-02-01,31488,Environment Agency,"WSC Sewage,Sewerage & Supply (Industry Sector)",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-83292,GB,Greggs Plc,retailing,employment-related offenses,labor standards violation,2017-07-12,31488,Employment Tribunal,"Race Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-67328,GB,BDO LLP,business services,financial offenses,accounting fraud or deficiencies,2024-03-19,31418,Institute of Chartered Accountants in England and Wales,,Link to this record on Violation Tracker UK: here
VTG24-66519,GB,SOUTHERN WATER SERVICES LIMITED,financial services,environment-related offenses,environmental violation,2011-09-30,31248,Environment Agency,"WSC Sewage,Sewerage & Supply (Industry Sector)",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-79147,GB,GlaxoSmithKline Services UnLtd,pharmaceuticals,employment-related offenses,labor standards violation,2023-12-06,31202,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66793,GB,Sky Subscriber Services Ltd,telecommunications,employment-related offenses,labor standards violation,2021-08-23,31186,Employment Tribunal,"Disability Discrimination, Flexible Working",Link to this record on Violation Tracker UK: here
VTG24-65639,GB,British Gas Services Limited,utilities and power generation,employment-related offenses,labor standards violation,2019-05-03,31139,Employment Tribunal,"Age Discrimination, Breach of Contract, Unfair Dismissal, Working Time Regulations",Link to this record on Violation Tracker UK: here
VTG24-79127,GB,Aramark Defence Services Ltd,restaurants and foodservice,employment-related offenses,labor standards violation,2024-11-15,31048,Employment Tribunal,Unfair Dismissal,Link to this record on Violation Tracker UK: here
VTG24-65784,GB,First MTR South Western Trains Ltd,miscellaneous services,employment-related offenses,labor standards violation,2020-08-27,31019,Employment Tribunal,"Breach of Contract, Right To Be Accompanied, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-66301,GB,Vonage Limited,telecommunications,consumer-protection-related offenses,telecommunications violation,2018-12-12,31012,Office of Communications,"Vonage paid £24,500 in settlement of a finding by Ofcom that the company failed in its statutory requirement to maintain, to the greatest extent possible, uninterrupted access to emergency organisations at part of publicly available telephone services offered.",Link to this record on Violation Tracker UK: here
VTG24-66088,GB,Veolia ES Staffordshire Limited,waste management and environmental services,safety-related offenses,workplace safety or health violation,2014-05-02,30986,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-83985,GB,Asda Stores Ltd,retailing,employment-related offenses,labor standards violation,2024-03-05,30965,Employment Tribunal,"Unfair Dismissal, Working Time Regulations",Link to this record on Violation Tracker UK: here
VTG24-66718,GB,Southern Water Services Ltd,financial services,environment-related offenses,environmental violation,2016-08-15,30898,Environment Agency,Regulation 38(2),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-81943,GB,AMDOCS Systems Group Ltd,telecommunications,employment-related offenses,labor standards violation,2023-01-11,30852,Employment Tribunal,"Breach of Contract, Unlawful Deduction from Wages",Link to this record on Violation Tracker UK: here
VTG24-66421,GB,Aegon,financial services,employment-related offenses,pension plan violation,2011-12-13,30840,The Pensions Ombudsman,Transfers: general,Link to this record on Violation Tracker UK: here
VTG24-83298,GB,Halfords Autocentres Ltd,retailing,employment-related offenses,labor standards violation,2023-08-23,30769,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66569,GB,SOUTHERN WATER SERVICES LIMITED,financial services,environment-related offenses,environmental violation,2012-06-01,30766,Environment Agency,"WSC Sewage,Sewerage & Supply (Industry Sector)",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-82013,GB,Taylor Wimpey UK Ltd,construction and engineering,employment-related offenses,labor standards violation,2024-12-24,30756,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66452,GB,THAMES WATER UTILITIES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2011-03-08,30712,Environment Agency,Water Treatment and Distribution (Industry Sector),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-67292,GB,SITA UK Limited,waste management and environmental services,environment-related offenses,environmental violation,2015-04-30,30656,Scottish Environment Protection Agency,SITA were referred for prosecution by SEPA pleading guilty to Pollution Prevention Control violations,Contained in a respons to a Freedom of Information request received on 30 November 2023
VTG24-67130,GB,Vesuvius Plc and Vesuvius Holdings Limited,miscellaneous manufacturing,employment-related offenses,labor standards violation,2022-12-22,30599,Employment Tribunal,"Age Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-83626,GB,Lidl Great Britain Ltd,retailing,employment-related offenses,labor standards violation,2025-09-05,30350,Employment Tribunal,Unfair Dismissal and Working Time Regulations,Link to this record on Violation Tracker UK: here
VTG24-66625,GB,SEVERN TRENT WATER LIMITED,utilities and power generation,environment-related offenses,environmental violation,2013-07-02,30342,Environment Agency,Water Treatment and Distribution (Industry Sector),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
