enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
US_FTC_MERGER_10082,US,"Novartis AG, AStraZeneca, PLC, and Syngenta AG",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2000-11-01,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3979.shtm
US_FTC_MERGER_10208,US,"Tyco International, Ltd.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2000-10-17,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3985.shtm
US_FTC_MERGER_10098,US,"Manheim Auctions, Inc., Cox Enterprises, Inc., ADT Automotive Holdings, Inc., and Tyco International, Ltd",healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2000-10-02,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3982.shtm
US_FTC_MERGER_10100,US,"Agrium, Inc., and Union Oil Company of California and Unocal Corporation",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2000-09-29,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3981.shtm
US_FTC_MERGER_10092,US,"Boeing Company, The",defense_–_equipment_and_engineering_services,consumer protection-related offenses,"deceptive practices, unfair practices",2000-09-27,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3992.shtm
US_FTC_MERGER_10154,US,"Conso International Corporation, MP Holdings, Inc. and The McCall Pattern Company",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2000-08-04,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0010054.shtm
US_FTC_MERGER_9910308,US,"Etablissements Delhaize Freres et Cie ""Le Lion"" S.A., Delhaize America, Inc., and Hannaford Bros. Co",retail,consumer protection-related offenses,"deceptive practices, unfair practices",2000-07-25,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3962.shtm
US_FTC_MERGER_10137,US,H.J. Heinz Company and Milnot Holding Corp,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2001-04-27,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/ca100cv01688ddc.shtm
US_FTC_MERGER_10120,US,"Swedish Match North America Inc., and National Tobacco Company, L.P",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2001-01-05,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9296.shtm
US_FTC_MERGER_10059,US,"Pfizer Inc., and Warner-Lambert Company",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2000-06-19,90000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3957.shtm
US_FTC_MERGER_10057,US,"Kroger Company, The, and Winn-Dixie Stores, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",2000-06-02,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0010057.shtm
US_FTC_MERGER_9810108,US,Service Corporation International,healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2000-05-18,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3959.shtm
US_FTC_MERGER_9910218,US,"FMC Corporation, Solutia Inc., and Astaris LL",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2000-04-07,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3935.shtm
US_FTC_MERGER_10080,US,"Duke Energy Corporation, Phillips Petroleum Company, and Duke Energy Field Services L.L.C.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2000-03-31,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3932.shtm
US_FTC_MERGER_9910237,US,"Rhodia, Donau Chemie AG, and Albright & Wilson PL",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2000-03-14,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3930.shtm
US_FTC_MERGER_9910192,US,"BP Amoco p.l.c., and Atlantic Richfield Company",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2000-02-04,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3938.shtm
US_FTC_MERGER_9910298,US,"Fidelity National Financial, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2000-01-12,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3929.shtm
US_FTC_MERGER_9910281,US,RHI AG,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-12-30,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4005.shtm
US_FTC_MERGER_9910167,US,"MacDermid, Incorporated, and Polyfibron Technologies, Inc.",manufacturing,competition-related offenses,"monopoly, deceptive practices, unfair practices",1999-12-22,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3911.shtm
US_FTC_MERGER_9910071,US,"Hoechst AG and Rhone-Poulenc S.A., to be renamed Aventis S.A",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-12-07,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3919.shtm
US_FTC_MERGER_9910077,US,Exxon Corporation and Mobil Corporation,energy,consumer protection-related offenses,"deceptive practices, unfair practices",1999-11-30,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3907.shtm
US_FTC_MERGER_9910306,US,Reckitt & Colman plc,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-11-24,2700000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3918.shtm
US_FTC_MERGER_9910240,US,Precision Castparts Corp. and Wyman-Gordon Company,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-11-10,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3904.shtm
US_FTC_MERGER_9910244,US,"Dominion Resources, Inc., and Consolidated Natural Gas Company",energy,consumer protection-related offenses,"deceptive practices, unfair practices",1999-11-05,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3901.shtm
US_FTC_MERGER_9910178,US,El Paso Energy Corporation,energy,consumer protection-related offenses,"deceptive practices, unfair practices",1999-10-22,6000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3915.shtm
US_FTC_MERGER_9910319,US,VNU N.V,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1999-10-22,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3900.shtm
US_FTC_MERGER_9810030,US,Ceridian Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1999-09-29,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3933.shtm
US_FTC_MERGER_9910288,US,"Associated Octel Company Limited, The",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-09-07,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3913.shtm
US_FTC_MERGER_9910041,US,"Kroger Co., The, and The John C. Groub Company, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",1999-08-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3905.shtm
US_FTC_MERGER_9910075,US,"Shaw's Supermarkets, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",1999-06-28,2800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3934.shtm
US_FTC_MERGER_9810339,US,"Albertson's, Inc. and American Stores Company",retail,consumer protection-related offenses,"deceptive practices, unfair practices",1999-06-22,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3986.shtm
US_FTC_MERGER_9910024,US,"Kroger Co., The, and Fred Meyer, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",1999-05-27,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3917.shtm
US_FTC_MERGER_9910101,US,"Provident Companies, Inc. and UNUM Corporation",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1999-05-18,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3894.shtm
US_FTC_MERGER_9810327,US,Quexco Inc.orporated,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-05-14,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/9810327.shtm
US_FTC_MERGER_9910095,US,SNIA S.p.A,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1999-05-14,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3889.shtm
US_FTC_MERGER_9910112,US,"Rohm & Haas Company, and Morton International, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-04-26,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3883.shtm
US_FTC_MERGER_9910089,US,Zeneca Group PL,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1999-03-25,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3880.shtm
US_FTC_MERGER_9910046,US,CMS Energy Corporation,energy,consumer protection-related offenses,"deceptive practices, unfair practices",1999-03-19,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3877.shtm
US_FTC_MERGER_9810329,US,"Medtronic, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1999-03-10,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3879.shtm
US_FTC_MERGER_9810353,US,Service Corporation International,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1999-01-15,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/9810353/index.shtm
US_FTC_MERGER_9910040,US,ABB AB and ABB AG,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-01-11,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3867.shtm
US_FTC_MERGER_9810345,US,"British Petroleum Company, The, p.l.c., and Amoco Corporation",energy,consumer protection-related offenses,"deceptive practices, unfair practices",1998-12-30,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3868.shtm
US_FTC_MERGER_9810254,US,"Koninklijke Ahold NV, Giant Food Inc., and The 1224 Corporation",retail,consumer protection-related offenses,"deceptive practices, unfair practices",1998-10-20,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3861.shtm
US_FTC_MERGER_9810161,US,"Lafarge, S.A., and Lafarge Corporation",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-02-24,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3852.shtm
US_FTC_MERGER_9810324,US,"Medtronic, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1998-10-01,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3842.shtm
US_FTC_MERGER_9810166,US,"Shell Oil Company and Tejas Energy, LL",energy,consumer protection-related offenses,"deceptive practices, unfair practices",1998-10-01,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3843.shtm
US_FTC_MERGER_9810134,US,"Albertson's, Inc., Locomotive Acquisition Corporation, Buttrey Food and Drug Store Company, and FS Equity Partners II, L.P",retail,consumer protection-related offenses,"deceptive practices, unfair practices",1998-09-22,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3838.shtm
US_FTC_MERGER_9810060,US,"Monier Lifetile LLC, Boral Ltd., and Lafarge S.A",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1999-02-16,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9290.shtm
US_FTC_MERGER_9510097,US,"Merck & Co., Inc., and Merck-Medco Managed Care, L.L.C",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1998-08-27,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3853.shtm
US_FTC_MERGER_9810127,US,Commonwealth Land Title Insurance Company,healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",1998-08-26,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3835.shtm
US_FTC_MERGER_9710007,US,"Exxon Corporation, The Shell Petroleum Company Limited, and Shell Oil Company",energy,competition-related offenses,"collusion, deceptive practices, unfair practices",1998-08-20,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3833.shtm
US_FTC_MERGER_9810111,US,"Nortek, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1998-07-27,242500000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3831.shtm
US_FTC_MERGER_9810211,US,"Schwartz, Gerald W.; Onex Corporation, SC International Services, Inc., and Sky Chefs, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1998-09-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/schwartz.shtm
US_FTC_MERGER_9810173,US,"Global Industrial Technologies, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1998-06-26,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/9810173.shtm
US_FTC_MERGER_9810040,US,Digital Equipment Corporation,technology,consumer protection-related offenses,"deceptive practices, unfair practices",1998-04-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3818.shtm
US_FTC_MERGER_9710090,US,"Tenet Healthcare Corporation, Inc., and Poplar Bluff Physicians Group, Inc. d/b/a Doctors Regional Medical Center, FTC and State of Missouri",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1998-04-16,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9289.shtm
US_FTC_MERGER_9710118,US,"Degussa Aktiengesellschaft, and Degussa Corporation",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1998-03-30,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3813.shtm
US_FTC_MERGER_9810076,US,"Williams Companies, The, Inc.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",1998-03-27,700000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/9810076/9810076.shtm
US_FTC_MERGER_9810011,US,"Federal-Mogul Corporation, and T&N PL",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1998-03-06,2400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3836.shtm
US_FTC_MERGER_9710120,US,McKesson Corp. and AmeriSource Health Corp,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1998-03-09,1200000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/ca98595ddc.shtm
US_FTC_MERGER_9810025,US,McKesson Corp. and AmeriSource Health Corp,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1998-03-09,1200000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/ca98595ddc.shtm
US_FTC_MERGER_9710103,US,Roche Holding Ltd,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1998-02-25,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3809.shtm
US_FTC_MERGER_9710115,US,"LandAmerica Financial Group, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1998-02-24,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3808.shtm
US_FTC_MERGER_9710091,US,PacifiCorp,energy,consumer protection-related offenses,"deceptive practices, unfair practices",1998-02-18,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/9710091.shtm
US_FTC_MERGER_9810086,US,"S.C. Johnson & Son, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1998-01-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3802.shtm
US_FTC_MERGER_9710095,US,Cablevision Systems Corporation,technology,consumer protection-related offenses,"deceptive practices, unfair practices",1998-01-16,423000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3804.shtm
US_FTC_MERGER_9810081,US,TRW Inc.,defense_–_equipment_and_engineering_services,consumer protection-related offenses,"deceptive practices, unfair practices",1997-12-24,942000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3790.shtm
US_FTC_MERGER_9710026,US,Shell Oil Company and Texaco Inc.,energy,consumer protection-related offenses,"deceptive practices, unfair practices",1998-04-22,10000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3803.shtm
US_FTC_MERGER_9710087,US,CUC International Inc. and HFS Incorporated,healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",1997-12-17,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3805.shtm
US_FTC_MERGER_9710081,US,"Guinness PLC, Grand Metropolitan PLC, and Diageo PLC",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1998-04-21,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3801.shtm
US_FTC_MERGER_9710105,US,"Dow Chemical Company, The",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1997-11-28,20000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3785.shtm
US_FTC_MERGER_9710093,US,"Jitney-Jungle Stores of America, Inc.; Bruckmann, Rosser, Sherrill & Co., L.P.; et al.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",1997-09-12,1130000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3784.shtm
US_FTC_MERGER_9610106,US,Insilco Corporation,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1997-08-27,12800000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3783.shtm
US_FTC_MERGER_9710066,US,Mediq Inc.orporated,healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",1997-07-29,100000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/ca971916ddc.shtm
US_FTC_MERGER_9710060,US,"CVS Corporation, and Revco D.S., Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1997-05-29,600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3762.shtm
US_FTC_MERGER_9710033,US,"Cadence Design Systems, Inc.",technology,consumer protection-related offenses,"deceptive practices, unfair practices",1997-05-08,741000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3761.shtm
US_FTC_MERGER_9710049,US,"AutoDesk, Inc. and SoftDesk, Inc.",technology,consumer protection-related offenses,"deceptive practices, unfair practices",1997-03-31,90000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3756.shtm
US_FTC_MERGER_9710008,US,"Staples, Inc. and Office Depot, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",1997-06-30,4000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/cn197cv00701.shtm
