enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-69817,DE,Alstom Power Systems GmbH,miscellaneous energy products and systems,competition-related offenses,anti-competitive practices,2011-10-20,57906700,Federal Cartel Office-Bundeskartellamt,"In August 2010 the Bundeskartellamt imposed fines totaling approximately 91 million euros against Alstom Power Systems GmbH and against two former directors for entering in agreements on customer allocation and on quotas and prices for utility steam generators. The company appealed, and in October 2011 the fine was reduced to 42 million euros.",https://www.bundeskartellamt.de/SharedDocs/Entscheidung/EN/Fallberichte/Kartellverbot/2011/B11-26-05.pdf?__blob=publicationFile&v=2
VTG24-69777,DE,Carlsberg Deutschland GmbH,beverages,competition-related offenses,anti-competitive practices,2023-05-02,54961000,Federal Cartel Office-Bundeskartellamt,"In 2014 the Bundeskartellamt imposed fines amounting to 231.2 million Euros against a group of breweries in its proceedings concerning illegal price fixing agreements for beer: (click here). The Bundeskartellamt did not specify how much each company would pay, but Carlsberg Deutschland's parent disclosed on page 43 of its 2014 Financial Statement that its fine was 62 million euros: (click here). Carlsberg appealed the fine. In 2023 a court changed the penalty to 50 million euros.",https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2014/02_04_2014_FernsehbiereII.html
VTG24-69790,DE,Volkswagen AG,motor vehicles,competition-related offenses,anti-competitive practices,2019-11-21,53903900,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling around 100 million euros on Bayerische Motoren Werke AG, Daimler AG and Volkswagen AG for anticompetitive practices in the purchase of long steel products. The Bundeskartellamt did not specify how much each company would pay, but there were numerous reports that VW's share was 48.7 million: (click here)",https://www.ashurst.com/en/news-and-insights/legal-updates/competition-newsletter-november-and-december-2019/cn08-bmw-daimler-and-volkswagen-fined
VTG24-84056,DE,J.P. Morgan SE,financial services,financial offenses,anti-money-laundering deficiencies,2025-11-06,51686550,Federal Financial Supervisory Authority- BaFin,"The Federal Financial Supervisory Authority (BaFin) imposed an administrative fine of 45 million euros on J.P. Morgan SE, domiciled in Frankfurt am Main, for shortcomings in the company's money laundering prevention. The credit institution culpably breached its supervisory obligations regarding internal processes for the submission of suspicious transaction reports. As a result of these procedural shortcomings, in the period from 4 October 2021 to 30 September 2022, J.P. Morgan SE systemically failed to submit suspicious transaction reports without undue delay.",https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/60b_KWG_84_WpIG_und_57_GwG/neu/meldung_2025_11_06_jp_morgan_se_en.html;jsessionid=573618BA7DA13026C39925670C28837C.internet991?cms_expanded=true
VTG24-80875,DE,Vodafone GmbH,telecommunications,consumer-protection-related offenses,privacy violation,2025-06-03,51352650,Federal Commissioner for Data Protection and Freedom of Information-BFDI,"A fine of 15 million euros was imposed because Vodafone GmbH had not adequately checked and monitored partner agencies working for it in terms of data protection law ( Article 28 ( 1 ) sentence 1 GDPR ). A further fine of 30 million euros was imposed for security flaws in the authentication process when using the MeinVodafone online portal in conjunction with the Vodafone hotline. The discovered authentication vulnerabilities allowed, among other things, unauthorized third parties to access eSIM profiles.",https://www.bfdi.bund.de/SharedDocs/Pressemitteilungen/DE/2025/06_Geldbu%C3%9Fe-Vodafone.html?nn=251944
VTG24-75738,DE,Rheinmetall Defence Electronics GmbH,miscellaneous manufacturing,competition-related offenses,kickbacks and bribery,2014-12-10,45775519,German Court System,A susidiary of Rheinmetall agreed to pay a fine to end a criminal investigation of suspected bribery payments during arms deals in Greece.,https://www.reuters.com/article/markets/rheinmetall-unit-fined-37-mln-euros-in-greek-bribery-probe-idUSFWN0TT04M/
VTG24-83400,DE,H&M Hennes & Mauritz Online Shop A.B. & Co KG,retailing,consumer-protection-related offenses,privacy violation,2020-10-02,41448201,Hamburg Commissioner for Data Protection and Freedom of Information,"The Hamburg Commissioner for Data Protection, acting on behalf of the EDPB, fined H&M more than 35 million euros for improperly collecting and storing information about the health of employees and other personal information.",https://edpb.europa.eu/news/national-news/2020/hamburg-commissioner-fines-hm-353-million-euro-data-protection-violations_en
VTG24-69814,DE,Iveco Group,motor vehicles,competition-related offenses,anti-competitive practices,2012-03-07,39509400,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed a fine amounting to EUR 30 million on IVECO Magirus Brandschutztechnik GmbH, Ulm. The company was accused of having implemented illegal price-fixing and quota agreements together with three other manufacturers of fire-fighting vehicles and of having carved up the German market for fire-fighting vehicles among themselves since at least 2001.",https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2012/07_03_2012_Iveco.html
VTG24-76470,DE,Sanofi,pharmaceuticals,financial offenses,kickbacks and bribery,2014-03-03,38636920,German Court System,Sanofi was fined in connection with a bribery scandal.,https://www.reuters.com/article/business/healthcare-pharmaceuticals/former-sanofi-employees-convicted-of-bribery-in-germany-idUSL6N0M01V6/
VTG24-69779,DE,Bharat Forge Limited,metals,competition-related offenses,anti-competitive practices,2021-02-04,37610400,Federal Cartel Office-Bundeskartellamt,"On February 4, 2021 the Bundeskartellamt imposed fines totalling 35 million euros on two German steel forging subsidiaries of India's Bharat Forge Limited and an unaffiliated Germany company for their involvement in an anti-competitive exchange of information. On December 23, 2020 the Bundeskartellamt imposed fines totalling 175 million euros on five aluminium forging companies, including Bharat Forge Aluminiumtechnik GmbH, accused of engaging in illegal anti-competitive agreements. In neither case did the agency specify how much any of the individual companies would pay, but Bharat Forge disclosed it had paid the eqivalent of about 31 million euros in the two cases combined: (click here)",https://www.bharatforge.com/assets/pdf/investor/quater-results/Q4FY20-21.pdf
VTG24-69793,DE,Dirk Rossmann GmbH,retailing,competition-related offenses,anti-competitive practices,2018-03-01,36642600,Federal Cartel Office-Bundeskartellamt,"The Dusseldorf Higher Regional Court imposed a fine of 30 million euros against Dirk Rossmann GmbH, increasing a peanlty imposed by the Bundeskartellamt in 2015 for vertical price fixing in the sale of roasted coffee.",https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2018/01_03_2018_Rossmann_BGH.html
VTG24-69797,DE,Autoneum Germany GmbH,automotive parts,competition-related offenses,anti-competitive practices,2015-06-24,35410100,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling 75 million euros on five manufacturers of automotive acoustic components for anti-competitive practices. The Bundeskartellamt did not specify how much each company would pay, but Autoneum disclosed on page 3 of its 2015 annual report that it paid 31.5 million euros: (click here)",https://www.autoneum.com/wp-content/uploads/2017/09/Annual_Report_2015.pdf
VTG24-69816,DE,VK Muhlen AG,agribusiness,competition-related offenses,anti-competitive practices,2011-10-25,33041300,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed a fine of EUR 23.8 million on VK Muhlen AG on account of its involvement in illegal agreements in the sale of flour.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2011/25_10_2011_M%C3%BChlen.html
VTG24-69815,DE,Reckitt Benckiser Deutschland GmbH,household and personal care products,competition-related offenses,anti-competitive practices,2011-11-23,32419700,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines amounting to approximately EUR 24 million on Reckitt Benckiser Deutschland GmbH for participating in illegal price agreements relating to dishwasher detergent.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2011/23_11_2011_Calgonit-Somat.html
VTG24-69788,DE,Bayerische Motoren Werke AG,motor vehicles,competition-related offenses,anti-competitive practices,2019-11-21,30992000,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling around 100 million euros on Bayerische Motoren Werke AG, Daimler AG and Volkswagen AG for anticompetitive practices in the purchase of long steel products. The Bundeskartellamt did not specify how much each company would pay. BWM disclosed on page 13 of its 2019 annual report that it paid 28 million euros: (click here)",https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2020/hauptversammlung/BMW-Group-Annual-Report-2019.pdf
VTG24-69807,DE,Kraft Foods Deutschland GmbH,food products,competition-related offenses,anti-competitive practices,2013-01-31,29344300,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt fined Kraft Foods Deutschland GmbH 21.7 million for participation in phone calls with Alfred Ritter GmbH & Co. KG which involved discussions of planned price increases for chocolate bars.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2013/31_01_2013_S%C3%BC%C3%9Fwarenhersteller.html
VTG24-79479,DE,DWS,financial services,financial offenses,investor protection violation,2025-04-02,27009500,German Court System,"German prosecutors fined asset manager DWS 25 million euros after a lengthy probe found the firm guilty of greenwashing, or making misleading statements about the environmental and social credentials of its investment products.",https://www.reuters.com/sustainability/german-asset-manager-dws-fined-25-mln-eur-greenwashing-case-2025-04-02/
VTG24-69789,DE,Daimler AG,motor vehicles,competition-related offenses,anti-competitive practices,2019-11-21,26011100,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling around 100 million euros on Bayerische Motoren Werke AG, Daimler AG and Volkswagen AG for anticompetitive practices in the purchase of long steel products. The Bundeskartellamt did not specify how much each company would pay, but there were numerous reports that Daimler's share was 23.5 million: (click here)",https://www.ashurst.com/en/news-and-insights/legal-updates/competition-newsletter-november-and-december-2019/cn08-bmw-daimler-and-volkswagen-fined
VTG24-69801,DE,Nestle Deutschland AG,food products,competition-related offenses,anti-competitive practices,2013-03-27,25724600,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 20 million euros on Nestle Deutschland AG for participating in an illegal exchange of competition-relevant information.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2013/27_03_2013_Hema.html
VTG24-69819,DE,Iveco Magirus Brandschutztechnik GmbH,motor vehicles,competition-related offenses,anti-competitive practices,2011-07-27,25312400,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed a fine of 17.5 million euros against Iveco Magirus Brandschutztechnik GmbH in Ulm for its involvement in anti-competitive agreements on the manufacture of fire engines equipped with turntable ladders.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2011/27_07_2011_Feuerwehrdrehleiter.html
VTG24-69820,DE,Kraft Foods Deutschland AG,food products,competition-related offenses,anti-competitive practices,2011-03-17,25111800,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling EUR 38 million on three manufacturers of consumer goods on account of the illegal exchange of competition relevant information. The agency did not announce how much each company would pay, but in an SEC filing Kraft Foods said its fine was 18 million Euros: (click here)",https://www.sec.gov/Archives/edgar/data/1103982/000119312511129883/d10q.htm
VTG24-69821,DE,Unilever Deutschland Holding AG,food products,competition-related offenses,anti-competitive practices,2011-03-17,25111800,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling EUR 38 million on three manufacturers of consumer goods--Kraft Foods Deutschland, Unilever Deutschland and a smaller company-- on account of the illegal exchange of competition relevant information. The agency did not announce how much each company would pay, but in an SEC filing Kraft Foods said its fine was 18 million Euros. Here we assume Unilever paid the same amount.",https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2011/17_03_2011_Hema.html
VTG24-78877,DE,Deutsche Bank AG,financial services,financial offenses,investor protection violation,2025-03-04,24088172,Federal Financial Supervisory Authority- BaFin,The sanction was based on violations of Section 80 Paragraph 1 Sentence 2 Number 1 of the Securities Trading Act ( WpHG ) and Section 130 Paragraph 1 of the Administrative Offenses Act ( OWiG ) in conjunction with Section 83 Paragraph 3 Sentence 1 of the WpHG as well as Section 22 of the Payment Accounts Act ( ZKG ) and Section 23 Paragraph 1 of the ZKG .,https://www.bafin.de/SharedDocs/Veroeffentlichungen/DE/Massnahmen/60b_KWG_84_WpIG_und_57_GwG/meldung_2025_03_04_Deutsche_Bank_AG.html;jsessionid=CD9C4776B59099005E1A813EA87CE6F2.internet972
VTG24-69794,DE,EDEKA,retailing,competition-related offenses,anti-competitive practices,2016-12-15,19455800,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling 18.3 million euros on retailers EDEKA Handelsgesellschaft Nord mbH and EDEKA Handelsgesellschaft Hessenring mbH, for involvement in price fixing agreements on the shop prices for beer products.",https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2016/15_12_2016_Vertikalfall%20Abschluss.html
VTG24-69865,DE,Commerzbank AG,financial services,financial offenses,tax violations,2015-10-14,19333080,German Court System,Commerzbank agreed to pay 17 million euros to resolve allegations its subsidiaries in Luxembourg helped wealthy German clients stash assets in shell companies in Panama to evade German taxes.,https://www.reuters.com/article/commerzbank-fine-idUSL8N12E4HH20151014/
VTG24-75737,DE,Hoya Lens Deutschland GmbH,miscellaneous manufacturing,competition-related offenses,anti-competitive practices,2010-06-10,17983200,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling 115 euros million on five leading manufacturers of ophthalmic lenses in Germany for their involvement in cartel agreements. The Bundeskartellamt did not specify how much each company would pay, but Essilor disclosed on page 127 of its 2010 annual report that it was fined 50 million euros: (click here). Hoya did not disclose its share. Here we assume it was one-fourth of the remainder, or about 15 million euros.",https://www.essilor.com/essilor-content/uploads/2016/09/ESSILOR_RegistrationDocument_2010.pdf
VTG24-69796,DE,Tempur Deutschland GmbH,housewares and home furnishings,competition-related offenses,anti-competitive practices,2015-10-22,16864600,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt fined Tempur Deutschland GmbH 15.5 million euros for imposing resale price maintenance on retailers selling its products.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2015/22_10_2015_Tempur.html
VTG24-69857,DE,Deutsche Bank,financial services,financial offenses,tax violations,2019-12-06,16638150,German Court System,Deutsche Bank agreed to pay 15 million euros to resolve a criminal investigation by the Frankfurt Public Prosecutor of abetting tax evasion and money laundering.,https://www.db.com/news/detail/20191206-criminal-investigations-into-deutsche-bank-employees-in-connection-with-regula-closed?language_id=1
VTG24-69825,DE,Citigroup Global Markets Europe AG,financial services,financial offenses,investor protection violation,2024-06-20,13936967,Federal Financial Supervisory Authority- BaFin,"The sanction was based on a violation of Section 80 Paragraph 2 Sentence 3 Numbers 1 and 2 of the Securities Trading Act ( WpHG ). Citigroup Global Markets Europe AG , as a securities services company that conducts algorithmic trading, did not have systems and risk controls in place to ensure that its trading systems are subject to appropriate trading thresholds and trading limits and that it avoids the transmission of erroneous orders which could cause or contribute to market disruptions.",https://www.bafin.de/SharedDocs/Veroeffentlichungen/DE/Massnahmen/40c_neu_124_WpHG/meldung_2024_06_20_CitigroupGlobalMarketsEuropeAG.html;jsessionid=E44462B5C9ED8F75FB0E1705483BAE90.internet982
VTG24-69864,DE,Deutsche Borse,financial services,financial offenses,insider trading,2017-09-15,12486495,German Court System,Deutsche Borse was penalized by a German prosecutor for insider trading that allegedly took place before its plan to merge wit the London Stock Exchange Group became public.,(click here).
VTG24-69808,DE,ABB AG,utilities and power generation,competition-related offenses,anti-competitive practices,2012-09-20,11350400,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines amounting to a total of 24.3 million Euros on four manufacturers of power transformers. The Bundeskartellamt did not specify how much each company would pay, but ABB disclosed on page 111 of its 2012 annual report that it paid 8.7 million euros: (click here)",https://search.abb.com/library/Download.aspx?DocumentID=9AKK106103A3916&LanguageCode=en&DocumentPartId=&Action=Launch
VTG24-69780,DE,Kraftanlagen Munchen GmbH,construction and engineering,competition-related offenses,anti-competitive practices,2020-03-27,10966200,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 110 million euros against eleven technical building service providers for colluding on bids for major contracts. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share of the total.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2020/11_03_2020_TGA.html
VTG24-69781,DE,Caverion Deutschland GmbH,business services,competition-related offenses,anti-competitive practices,2020-03-27,10966200,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 110 million euros against eleven technical building service providers for colluding on bids for major contracts. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share of the total.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2020/11_03_2020_TGA.html
VTG24-69782,DE,Engie Deutschland GmbH,utilities and power generation,competition-related offenses,anti-competitive practices,2020-03-27,10966200,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 110 million euros against eleven technical building service providers for colluding on bids for major contracts. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share of the total.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2020/11_03_2020_TGA.html
VTG24-69783,DE,Engie Gebaudetechnik GmbH,utilities and power generation,competition-related offenses,anti-competitive practices,2020-03-27,10966200,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 110 million euros against eleven technical building service providers for colluding on bids for major contracts. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share of the total.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2020/11_03_2020_TGA.html
VTG24-69839,DE,Deutsche Bank AG,financial services,financial offenses,banking violation,2021-12-29,9801128,Federal Financial Supervisory Authority- BaFin,"As a supervised contributor, Deutsche Bank AG at times did not have in place effective preventive systems, controls and policies to ensure the integrity and reliability of all contributions of input data to the administrator.",https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_211229_deutsche_bank_ag_geldbusse_en.html
VTG24-69802,DE,Beiersdorf AG,household and personal care products,competition-related offenses,anti-competitive practices,2013-03-18,8497970,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 39 million Euros on six manufacturers of branded drugstore products for engaging in anti-competitive information exchanges. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2013/18_03_2013_Drogerieartikel.html
VTG24-69803,DE,GlaxoSmithKline Consumer Healthcare GmbH & Co. KG,pharmaceuticals,competition-related offenses,anti-competitive practices,2013-03-18,8497970,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 39 million Euros on six manufacturers of branded drugstore products for engaging in anti-competitive information exchanges. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2013/18_03_2013_Drogerieartikel.html
VTG24-69804,DE,L'Oreal Deutschland GmbH,household and personal care products,competition-related offenses,anti-competitive practices,2013-03-18,8497970,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 39 million Euros on six manufacturers of branded drugstore products for engaging in anti-competitive information exchanges. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2013/18_03_2013_Drogerieartikel.html
VTG24-69805,DE,Gillette Gruppe Deutschland GmbH & Co. oHG,household and personal care products,competition-related offenses,anti-competitive practices,2013-03-18,8497970,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 39 million Euros on six manufacturers of branded drugstore products for engaging in anti-competitive information exchanges. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2013/18_03_2013_Drogerieartikel.html
VTG24-69806,DE,Procter & Gamble GmbH,household and personal care products,competition-related offenses,anti-competitive practices,2013-03-18,8497970,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines of 39 million Euros on six manufacturers of branded drugstore products for engaging in anti-competitive information exchanges. The Bundeskartellamt did not specify how much each company would pay. Here we assume they each paid an equal share.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2013/18_03_2013_Drogerieartikel.html
VTG24-69778,DE,Hochtief Solutions AG,construction and engineering,competition-related offenses,anti-competitive practices,2022-06-09,6693250,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines totalling 12.5 million euros against Hochtief Solutions AG and Dillinger Huttenwerke for illegal agreements within the context of award procedures. The agency did not announce how much each company would pay. Here we assume they each paid half of the total.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2022/09_06_2022_Industriebau.html
VTG24-69812,DE,TSTG Schienen Technik GmbH & Co. KG,metals,competition-related offenses,anti-competitive practices,2012-07-05,5656640,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines totalling 124.5 million euros on four rail manufacturers and suppliers for concluding anticompetitive agreements to the detriment of Deutsche Bahn AG. TSTG Schienen Technik GmbH & Co. KG was fined 4.5 million euros.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2012/05_07_2012_Schienenkartell.html
VTG24-69823,DE,Kraft Foods Ausser Haus Service GmbH,beverages,competition-related offenses,anti-competitive practices,2010-06-09,5566650,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totaling approximnately EUR 30 million on eight coffee roasters on grounds of price fixing in the so-called out-of-house market (supply of bulk customers). The Bundeskartellamt did not specify how much each company would pay, but Kraft Foods disclosed in a Securities and Exchange Commission filing that it paid 4.66 million: (click here)",https://www.sec.gov/Archives/edgar/data/1103982/000119312510180593/d10q.htm
VTG24-69838,DE,Bank of America Corporation,financial services,financial offenses,investor protection violation,2022-08-11,5234793,Federal Financial Supervisory Authority- BaFin,BaFin fined the bank for failing to send out voting rights notifications in a timely manner.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_220811_bank_of_america_corp_geldbusse_en.html
VTG24-69813,DE,Voestalpine BWG GmbH & Co. KG,metals,competition-related offenses,anti-competitive practices,2012-07-05,5028120,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines totalling 124.5 million euros on four rail manufacturers and suppliers for concluding anticompetitive agreements to the detriment of Deutsche Bahn AG. voestalpine BWG GmbH & Co. KG was fined 4 million euros.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2012/05_07_2012_Schienenkartell.html
VTG24-69852,DE,BlackRock Investment Management ( UK ) Ltd.,financial services,financial offenses,investor protection violation,2015-03-20,3486698,Federal Financial Supervisory Authority- BaFin,"BaFin fined BlackRock for distributing notifications regarding voting rights held and financial instruments incorrectly or late, thereby violating the provisions of the Securities Trading Act (Sections 21, 22, 25). The incorrect or delayed notifications were due to incorrect assessments of the German notification obligations and affected a large number of large German share issuers.",https://www.bafin.de/SharedDocs/Veroeffentlichungen/DE/Meldung/2015/meldung_150320_bussgeld_blackrock.html
VTG24-69835,DE,ABN AMRO,financial services,financial offenses,banking violation,2023-02-21,3205440,Federal Financial Supervisory Authority- BaFin,BaFin imposed an administrative fine amounting to EUR 3 million on ABN AMRO Bank N.V.'s Frankfurt branch because the branch's management did not have appropriate access to the Compliance Report for the 2019 financial year.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_230221_abn_amro_bank_nv_frankfurt_branch_en.html
VTG24-73613,DE,Strabag AG,construction and engineering,government-contracting-related offenses,procurement competition violation,2024-11-06,3040933,Federal Cartel Office-Bundeskartellamt,The Federal Cartel Office imposed a fine of EUR 2.79 million on Strabag AG for illegal agreements in the context of tender rigging in connection with the award of a construction contract for the renovation of the Zoo Bridge in Cologne at the beginning of 2017.,https://www.bundeskartellamt.de/SharedDocs/Meldung/DE/Pressemitteilungen/2024/06_11_2024_Zoobruecke.html
VTG24-69818,DE,Kraft Foods Deutschland GmbH,beverages,competition-related offenses,anti-competitive practices,2011-10-18,3040510,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines totalling approximately nine million euros on two manufacturers of instant cappuccino--Kraft Foods Deutschland GmbH and Kruger GmbH & Co. Kommanditgesellschaft--for having agreed on price increases. The Bundeskartellamt did not specify how much each company would pay, but Kraft Food disclosed in its 10-K filing for 2011 that it paid 2.2 million euros: (click here)",https://www.sec.gov/Archives/edgar/data/1103982/000119312512080318/d277353d10k.htm
VTG24-69855,DE,Migros Bank,diversified,financial offenses,tax violations,2021-04-26,2902704,German Court System,Migros agreed to pay over 2 million euros to resolve allegations that it helping banking customers evade taxes.,https://www.reuters.com/article/migros-bank-germany-idUSL8N2MJ1TM/
VTG24-76469,DE,DB Schenker,freight and logistics,competition-related offenses,kickbacks and bribery,2016-10-18,2197260,German Court System,"The Cologne public prosecutor's office and DB Schenker agreed to terminate an investigation into unexplained payments for logistics services provided in Russia. At the public prosecutor's request, a fine of 2 million euros was imposed on DB Schenker's Russian entity for breaches of the law between 2010 and mid-2012.",https://www1.deutschebahn.com/resource/blob/1047414/7b07c8e5cd16e641a57689ae2b4f9e8c/ib2016_dbkonzern_en-data.pdf
VTG24-69841,DE,JPMorgan Chase Bank N.A.,financial services,financial offenses,investor protection violation,2021-07-21,2156161,Federal Financial Supervisory Authority- BaFin,BaFin fined the bank for failing to send out voting rights notifications in a timely manner.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_210721_jpmorgan_chase_bank_na_geldbusse_en.html
VTG24-69791,DE,Gaul GmbH,construction and engineering,competition-related offenses,anti-competitive practices,2018-12-10,1626940,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed a fine amounting to 1.43 million euros on Gaul GmbH, a manufacturer of asphalt mixes, for participating in a cartel agreement which involved prices, sales areas, customers and quotas for the supply of construction companies in the Rhine-Main area between 2005 and 2013.",https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2018/10_12_2018_Walzasphalt.html
VTG24-69826,DE,Commerzbank AG,financial services,financial offenses,anti-money-laundering deficiencies,2024-04-22,1545076,Federal Financial Supervisory Authority- BaFin,"The Federal Financial Supervisory Authority ( BaFin ) imposed two fines of EUR 375,000 and EUR 1,075,000 on Commerzbank AG - also as the universal successor to comdirect Bank AG - with a legally binding decision dated March 11, 2024 on the basis of Section 130 Paragraph 1 of the Act on Administrative Offenses (OWiG) in conjunction with Section 56 Paragraph 1 Sentence 1 No. 3, Section 56 Paragraph 1 Sentence 1 No. 20, Section 56 Paragraph 1 No. 32 GwG, Section 56 Paragraph 1 No. 34 GwG and Section 56 Paragraph 1 No. 35 GwG of the Act on the Tracing of Proceeds from Serious Crimes (Money Laundering Act - GwG).",https://www.bafin.de/SharedDocs/Veroeffentlichungen/DE/Massnahmen/60b_KWG_84_WpIG_und_57_GwG/meldung_240422_Commerzbank_AG.html
VTG24-69846,DE,Linde GmbH,industrial services,financial offenses,investor protection violation,2020-07-09,1441005,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to comply with the requirement to publish inside information in a timely fashion.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_200709_linde_gmbh_geldbusse_en.html
VTG24-69809,DE,Siemens AG,diversified,competition-related offenses,anti-competitive practices,2012-09-20,1304640,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed fines amounting to a total of 24.3 million Euros on four manufacturers of power transformers. The Bundeskartellamt did not specify how much each company would pay, but Siemens disclosed on page 194 of its 2012 annual report that it ""agreed to pay a fine in the single-digit EUR million range"": (click here). Here we use a figure of 1 million euros to represent the minimum amount it paid.",https://www.siemens.com/investor/pool/en/investor_relations/siemens_ar_2012.pdf
